kommun,tmean,tmax,tmin,humidity
114,62.61838624,81.49867725,43.65939153,92.3047619
115,60.73809524,78.22619048,43.17857143,92.71904762
117,60.78253968,78.22638889,43.04583333,92.85809524
120,59.92857143,77.71428571,41,93.42857143
123,63.71428571,82.14285714,43.85714286,91.71428571
125,61.85714286,81.57142857,41.57142857,87.57142857
126,58.48214286,79.04017857,34.54910714,90.95238095
127,55,76.85714286,28,90.57142857
128,54.28571429,76.71428571,29.64285714,90.57142857
136,55,76.85714286,28,90.57142857
138,59.64285714,79.76785714,36.73214286,91.45238095
139,61.77380952,80.89285714,42.32539683,92.95238095
140,55.97261905,78.91577381,33.21369048,92.01428571
160,63.41269841,82.45337302,45.26488095,91.71428571
162,65,85.28571429,46.85714286,91.71428571
163,64.5,83.84821429,45.75892857,91.71428571
180,64.28571429,82.67857143,45.46428571,91.71428571
181,53.57142857,76.57142857,31.28571429,91.29285714
182,61.28571429,80.05357143,41.06547619,92.57142857
183,64.5952381,83.9375,46.02678571,91.71428571
184,65,85.28571429,46.85714286,91.71428571
186,63.30952381,82.76190476,44.9047619,92.14285714
187,59.92857143,77.71428571,41,93
188,59.9047619,75.02380952,44.78571429,93.42857143
191,61.57142857,81.42857143,41.57142857,93.42857143
192,55,76.85714286,28,90.57142857
305,60.03571429,79.10714286,41.54761905,93.71428571
319,55.10714286,75.40178571,37.23214286,92.23214286
330,60.22619048,78.18452381,42.63690476,93.64285714
331,55.28571429,75.71428571,36,93.85714286
360,56.07142857,75.80357143,38.17857143,93.46428571
380,59.39285714,77.17857143,42.64285714,94
381,59.14285714,78.71428571,40.42857143,93.71428571
382,55.46428571,75.32142857,37.78571429,95
428,52.76349206,75.48888889,30.61904762,94.84126984
461,55.90892857,79.77410714,32.3375,92.01428571
480,57.83333333,81.83630952,34.39880952,92.36428571
481,62,79.71428571,44.28571429,92.36428571
482,54,80.85714286,27.14285714,92.01428571
483,54.5,81.60714286,28.78571429,92.42857143
484,59.46428571,83.32142857,33.35714286,91.6
486,58.4375,80.40178571,36.01785714,92.27142857
488,55.70238095,79.20386905,32.8422619,91.89047619
509,59.72063492,77.40306122,40.91530612,92.20074405
512,58.45767196,77.36230159,36.96388889,93.13968254
513,61.28571429,87.28571429,23.42857143,96.28571429
560,60.85714286,79.42857143,42.42857143,89.57142857
561,60.63492063,86.07936508,25.44444444,92.26785714
562,55.64761905,77.57380952,33.5,94.38095238
563,60.81746032,87.18253968,23.93650794,90.92857143
580,59.61904762,82.66666667,30.47619048,92.95238095
581,60.83333333,85.16666667,37.38095238,93
582,60.47619048,85.27380952,29.30952381,93
583,55.14285714,71.14285714,41.28571429,93.57886905
584,56.76190476,75.28571429,37.83333333,91.57514881
586,58.38095238,79.42857143,34.38095238,89.57142857
604,55.52380952,69.73979592,41.84183673,95.76190476
617,59.98857143,77.3805102,52.33826531,93.01428571
642,61.76190476,77.21598639,46.55612245,94.95238095
643,61.44444444,76.76417234,45.45578231,97
662,65.64380952,80.01102041,52.67653061,94.31428571
665,58.46998016,74.47500094,48.08839758,94.40859788
680,62.85714286,77.3622449,46.38265306,97
682,51.14285714,63.85714286,39.57142857,97
683,54.33333333,74.75,52,91.71428571
684,56.85416667,73.4890873,45.56150794,93.40873016
685,58.97222222,75.71825397,39.81746032,92.27910053
686,52.57142857,68,39.57142857,93.3015873
687,59.74603175,75.51020408,43.55102041,93.28571429
760,65.65079365,83.82539683,42.74603175,89.98809524
761,62.42857143,76,48.57142857,92.83333333
763,67.71428571,82.85714286,51,92.55621693
764,62.96825397,79.63095238,50.85714286,92.08730159
765,68.70899471,83.73134921,52.4484127,91.8684138
767,69.57142857,85.57142857,50,91.875
780,63.14285714,77.04761905,48.61904762,92.83333333
781,66.85714286,81.28571429,49.57142857,91.71428571
821,68,88.28571429,42.28571429,87.14285714
834,72.61904762,89.00952381,52.19047619,92.83333333
840,75.57142857,84.42857143,64.57142857,91.42857143
860,66.52380952,87.19047619,37.38095238,87.14285714
861,67.76190476,90.42857143,40.66666667,87.14285714
862,70.42857143,85.74285714,52.14285714,92.83333333
880,72.85714286,92.71428571,47.71428571,90.69940476
881,67.85449735,86.16613757,45.68783069,89.98809524
882,62.42857143,90.28571429,32,87.57142857
883,61,88.28571429,22.42857143,88.85714286
884,60.76190476,84.20952381,30.96190476,90.63174603
885,72.66666667,88.52380952,53.47619048,91.42857143
980,66.78021978,80.48351648,51.14285714,94.80952381
1060,73.57142857,87.47142857,57.4047619,91.89285714
1080,74.57142857,88.57142857,56.71428571,92.80518812
1081,74.57142857,88.57142857,56.71428571,92.74889771
1082,80.14285714,95,60.57142857,92.85714286
1083,73,82.57142857,62,92.85714286
1214,80.13095238,93.86507937,64.11904762,90.32572751
1230,82.18571429,95.88571429,66.17142857,87.90654762
1231,83.71428571,97,67.85714286,87.83333333
1233,81.64285714,94.61904762,66.66666667,87.83333333
1256,77.42857143,97.57142857,49,90.55208333
1257,74.31845238,89.43501984,56.22172619,91.66517857
1260,80.70833333,94.07539683,64.77380952,91
1261,80.5047619,94.66349206,64.35238095,89.29761905
1262,83.71428571,97,67.85714286,88.19940476
1263,80.21428571,93.28571429,64.42857143,87.83333333
1264,79.33571429,94.04285714,63.9,88.24206349
1265,77.89285714,93.64285714,61.92857143,89.05952381
1266,76,90.28571429,59.71428571,90.28571429
1267,75.63095238,90.17311508,59.29315476,89.87698413
1270,78,94.57142857,62.57142857,89.97916667
1272,74,87.13333333,59,91.57142857
1273,71.57142857,85.57142857,55.85714286,91.08482143
1275,74.34027778,88.93931878,57.39335317,90.44146825
1276,77.13095238,91.81150794,60.10119048,90.59722222
1277,79.65119048,93.76468254,62.6702381,91.21792328
1278,75.66666667,86.47619048,63.04761905,95.33333333
1280,83.71428571,97,67.85714286,87.83333333
1281,79.57142857,95.14285714,62.85714286,87.83333333
1282,81.28571429,94.28571429,65.42857143,91
1283,81.28571429,94.28571429,65.42857143,91
1284,66.33333333,81.33333333,56.75,92.08333333
1285,77.82142857,93.02380952,61.5,89.05952381
1286,78,94.57142857,62.57142857,89.39161706
1287,81,93.57142857,67.71428571,87.96957672
1290,75.42857143,91.35714286,57.5952381,90.28571429
1291,78,94.57142857,62.57142857,90.28571429
1292,79,94.78571429,58.92857143,93.16666667
1293,71.57142857,85.57142857,55.85714286,90.28571429
1315,70.57142857,82.57142857,56.14285714,96.85714286
1380,76.85714286,89.71428571,59.85714286,94.28571429
1381,73.71180556,87.87805886,56.27108135,93.625
1382,73.6,84.08571429,59.28571429,94.28571429
1383,74.57142857,84.57142857,62.28571429,91.75484127
1384,80.57142857,88,71.28571429,89.4
1401,70.71428571,82.28571429,54,87.57142857
1402,76.48485714,87.87647619,60.50714286,88.56388889
1407,83,90.42857143,72.71428571,89.14285714
1415,75.46031746,89.75132275,55.22486772,95.58035714
1419,78.42857143,90.71428571,65.42857143,94.24553571
1421,69.39087302,84.93716931,49.03902116,94.74511684
1427,70.82142857,85.17857143,52.67857143,90.20601852
1430,66.85714286,82.85714286,46.57142857,92.84060847
1435,74.78571429,87.5,58.78571429,87.57142857
1438,63.74404762,82.17261905,41.73214286,94.09126984
1439,66.55257937,83.9917328,44.76223545,96.85912698
1440,75.94285714,89.45714286,56.24285714,92.91071429
1441,73.74028571,86.20085714,56.09285714,90.54880952
1442,66.23698413,79.89666667,49.10555556,92.70907738
1443,68.33,80.97571429,52.07857143,91.7797619
1444,68.03994444,84.1367381,46.3343254,93.88616071
1445,67.48543651,82.73130952,47.19543651,91.88392857
1446,65.42857143,81.71428571,43,95.67857143
1447,64.6547619,81.48809524,46.26190476,96.85714286
1452,63.22047619,77.87903061,49.36003401,94.98260417
1460,61.47619048,82.04761905,35.42857143,96.8452381
1461,71.57142857,89,50.57142857,98.25
1462,76.14285714,90.85714286,54.14285714,98.25
1463,72.2247619,82.90285714,59.07619048,91.57880952
1465,67.27114286,80.0900102,53.78445578,93.7589881
1466,64.76162698,79.9027381,48.30019841,92.11383929
1470,68.42857143,85.57142857,45.71428571,90.85714286
1471,67.625,84.13095238,48.64285714,94.55357143
1472,65.53968254,82.14299887,47.02253401,95.35
1473,67.76190476,84.38095238,48.9047619,95.52464286
1480,85,95.14285714,71.42857143,87.57142857
1481,77.12761905,87.08285714,63.94761905,89.03041667
1482,80.57142857,93,62.78571429,92.91071429
1484,69.11507937,84.47751323,49.33201058,93.13421517
1485,69.66666667,85.3968254,48.74603175,96.35601852
1486,77.14285714,88.71428571,60.42857143,89.83333333
1487,66,82.47619048,45.52380952,98.25
1488,69.28571429,85.14285714,46.14285714,94.68191964
1489,68.71428571,83.14285714,46.71428571,92.91071429
1490,61.66666667,75.57142857,48.52380952,94.85714286
1491,62.71428571,78.57142857,49.85714286,94.12718502
1492,64.68253968,83.96825397,38.52380952,96.50793651
1493,72,88.28571429,53.14285714,95.70535714
1494,69,84.76190476,47.0952381,94.55357143
1495,63.64285714,80.33333333,43.76190476,92.70535714
1496,65.85714286,83.14285714,50.57142857,94.03214286
1497,63.11111111,79.33390023,45.61394558,96.33928571
1498,59.71428571,75.71428571,43.42857143,94.63619048
1499,63.84009637,80.06457969,46.88423631,90.85714286
1715,53.26190476,76.65714286,21.3047619,91.63809524
1730,53.28571429,79,21.14285714,94.42857143
1737,42.2,67.71428571,10.48571429,91.39285714
1760,56.37142857,76.17142857,33.65714286,94.64179894
1761,53.85714286,74.85714286,23,91.85714286
1762,49.38095238,72,21.92063492,91.53968254
1763,50.5,72.71428571,22.19047619,91.61904762
1764,56.52380952,79.14285714,22.9047619,92.42857143
1765,51.85714286,76.28571429,26.14285714,97.85714286
1766,50.71428571,74.85714286,22.28571429,91.28571429
1780,53.85714286,74.85714286,23,91.85714286
1781,65.28571429,83.14285714,45.14285714,95.19047619
1782,52.28571429,75,26,92
1783,46.92857143,68.42857143,21.28571429,91.71428571
1784,54.71428571,81.71428571,16.14285714,91
1785,61,80.85714286,29.57142857,94.42857143
1814,52.15820106,70.55429894,35.2702381,96.7849537
1860,53.57142857,70.14285714,37.85714286,96.85714286
1861,52.66349206,70.75436508,36.84285714,95.86309524
1862,57.57142857,76.14285714,39.57142857,96.85714286
1863,50.03809524,68.90952381,17.99047619,95.31666667
1864,47.28571429,64.42857143,30,96.42222222
1880,48.14285714,67.28571429,29.57142857,97.71428571
1881,48.14285714,67.28571429,33.20714286,96.78869048
1882,55.33333333,71.0952381,42,94.5
1883,52.85714286,71.71428571,34.57142857,96.62936508
1884,48.36666667,67.04880952,27.49761905,96.96507937
1885,42.42857143,60.28571429,27.85714286,98.2
1904,42.42857143,60.28571429,27.85714286,95.8968254
1907,50.57671958,68.91269841,33.81481481,94.73968254
1960,50.00297619,70.4672619,30.29166667,93.71904762
1961,51.78571429,69.5,35.5,94.61269841
1962,53.16666667,71.5,33.45238095,93.48772321
1980,61.14285714,78.71428571,43.14285714,93.17936508
1981,55.35714286,75.57142857,36.07142857,93.57142857
1982,50.31746032,69.11904762,32.46031746,93.57142857
1983,42.42857143,60.28571429,27.85714286,95.91904762
1984,48.11607143,67.79464286,29.66071429,95.83809524
2021,44.0685941,62.32454649,7.157312925,94.1171875
2023,29.07142857,48.89285714,10.53571429,91.57142857
2026,47.81632653,64.4829932,3.741496599,97.625
2029,49,64.85714286,28,95.47098214
2031,40.41904762,58.09285714,20.21904762,92.92985284
2034,27.57301587,46.15515873,7.526984127,93.20634921
2039,15.48571429,33.88571429,-7.771428571,93.42857143
2061,47.97782029,65.54602466,18.65235261,95.20313563
2062,37.23809524,54.85714286,18.80952381,92.28571429
2080,48.28571429,64.28571429,28.71428571,92.47321429
2081,45.44897959,62.73469388,27.36734694,99.5
2082,48.38605442,65.15391156,10.73469388,95.20401998
2083,50.80952381,67.73809524,31,93.09375
2084,53.33333333,71.19047619,33.28571429,93.71428571
2085,49,65.85714286,-44.14285714,95.75
2101,45.57142857,63.85714286,23.85714286,88.71428571
2104,51.10615079,68.53769841,31.3422619,93.09375
2121,41.85714286,63.28571429,17.28571429,90.14285714
2132,27.45535714,47.625,7,94.42857143
2161,25.71428571,43.17857143,8.285714286,94
2180,54.14285714,75,36.28571429,91
2181,51.99603175,70.93650794,32.36904762,92.34630102
2182,48.57142857,70.28571429,27.71428571,91.13392857
2183,42,59.57142857,21.85714286,91.53571429
2184,37.39285714,60.14285714,14.21428571,93.28571429
2260,14.57142857,41,-10.57142857,96.85714286
2262,19.42857143,41.42857143,-13.28571429,95.92857143
2280,37.14285714,52.71428571,18.28571429,96.54761905
2281,32.14285714,46.17857143,16.07142857,93.57142857
2282,18.42857143,43.71428571,-8.142857143,95.42857143
2283,10.92857143,34.97619048,-9.452380952,98.28571429
2284,27.77142857,45.94285714,10.97142857,93.92857143
2303,6.714285714,37.42857143,-19.71428571,98.14285714
2305,9.857142857,30.14285714,-16.71428571,92.57142857
2309,-2.142857143,15.82142857,-17.82142857,96.92857143
2313,1.619047619,19.38095238,-11.97619048,95.71428571
2321,3.74025974,25.32467532,-17.44155844,85.92857143
2326,-7.928571429,7.964285714,-25.67857143,93.42857143
2361,6.920634921,28.49206349,-17.20634921,93.33333333
2380,22.25714286,39.4,8.171428571,95.35714286
2401,39.57142857,51.42857143,29.85714286,95.57142857
2403,19.25820106,35.17037037,4.828571429,97.38571429
2404,11.9047619,27.66666667,-2.428571429,100
2409,28.85714286,46.57142857,9.660714286,93.92857143
2417,0.428571429,16.28571429,-14.71428571,97.54285714
2418,-0.285714286,14.92857143,-13.64285714,99.57142857
2421,-5.93877551,13.20408163,-20.57142857,98.78571429
2422,-10.21428571,10.07142857,-29.35714286,99.66666667
2425,1.733843537,21.31207483,-14.53401361,96.6547619
2460,26.92063492,42.46031746,11.04761905,97.20357143
2462,-13.32653061,6.93877551,-29.75510204,94.33333333
2463,7.714285714,23.95238095,-6.952380952,98.28571429
2480,29.28571429,48.28571429,5.714285714,95.85714286
2481,1.666666667,19.57142857,-13.52380952,99.14285714
2482,28.42857143,44.85714286,13.60714286,92
2505,-11.48571429,10.22857143,-33.14285714,97
2506,-16.02380952,5.80952381,-35.28571429,98.28571429
2510,-28.6122449,-1.081632653,-57.34693878,97.85714286
2513,3,14.85714286,-11.42857143,94.42857143
2514,24.57142857,35.57142857,13.28571429,95.38095238
2518,-1.142857143,14.14285714,-18.78571429,95.14285714
2521,-16.97959184,-0.081632653,-37.59183673,96.47619048
2523,-29.06593407,-2.648351648,-57.61538462,94.77857143
2560,3.857142857,29.28571429,-17.14285714,94
2580,10.25,29.85714286,-7.642857143,94.38095238
2581,19.28571429,38.71428571,0.142857143,94.3452381
2582,-10.71428571,8.285714286,-32.71428571,94.71428571
2583,19.71428571,33.14285714,-1.071428571,97.57142857
2584,-33.9047619,-5.8,-64.2952381,91.88571429
